code_module,code_presentation,gender,region,highest_education,imd_band,age_band,disability,total_dataplus_clicks,total_dualpane_clicks,total_external_quiz_clicks,total_folder_clicks,total_forum_clicks,total_glossary_clicks,total_homepage_clicks,total_hrml_clicks,total_collaborate_clicks,total_content_clicks,total_elluminate_clicks,total_wiki_clicks,total_page_clicks,total_questionnaire_clicks,total_quiz_clicks,total_repeated_clicks,total_resource_clicks,total_shared_clicks,total_subpage_clicks,total_url_clicks,total_activities,total_clicks,label
0,1,1,7,1,8,0,0,0,29,6,7,0,0,0,54,0,164,0,0,480,0,1,0,0,0,1,3,81,745,Pass
0,1,1,5,1,8,1,0,0,51,3,15,1,0,0,12,0,171,1,0,533,0,1,0,0,0,1,3,98,792,Pass
0,1,1,3,0,4,0,0,0,45,0,2,0,0,0,434,1,159,1,0,270,0,0,0,0,0,2,1,57,915,Pass
0,1,1,7,1,9,0,0,0,56,3,2,0,0,0,58,0,96,0,0,236,0,0,1,0,0,1,8,76,461,Pass
0,1,1,5,1,4,0,0,0,179,101,2,0,0,0,223,0,443,2,0,723,0,0,0,0,0,1,10,126,1684,Pass
0,1,1,7,1,6,0,0,0,51,3,5,0,0,0,44,0,126,0,2,385,0,0,0,0,0,1,4,70,621,Pass
0,1,1,11,1,8,0,0,0,38,1,2,0,0,0,1,0,56,0,0,90,0,1,0,1,0,1,8,51,199,Fail
0,1,0,6,1,3,0,0,0,21,9,1,1,0,0,0,0,30,0,1,361,0,0,0,0,0,1,4,40,429,Withdrawn
0,1,1,11,1,7,0,0,0,38,2,7,0,0,0,4,0,95,0,0,538,1,0,0,1,0,1,6,63,693,Pass
0,1,1,2,1,9,0,0,0,49,1,2,0,0,0,239,0,153,0,0,333,0,0,1,0,0,1,10,74,789,Pass
0,1,1,0,0,3,0,0,0,25,0,2,0,1,0,36,0,52,0,0,67,0,0,0,0,0,2,3,43,188,Fail
0,1,1,9,0,9,0,0,0,137,5,14,0,0,0,3098,1,1789,0,0,1117,0,1,1,0,0,2,47,153,6212,Pass
0,1,1,8,4,9,1,0,0,19,3,1,1,0,0,186,0,110,0,0,147,1,0,1,0,0,1,5,57,475,Pass
0,1,1,4,1,1,2,0,0,43,5,4,0,1,0,0,0,118,0,0,664,0,0,0,1,0,1,9,76,846,Withdrawn
0,1,1,6,4,9,1,0,0,21,3,1,1,0,0,47,0,55,0,1,129,0,0,1,0,0,1,1,43,261,Fail
0,1,1,8,1,9,2,0,0,156,100,3,0,1,0,444,0,383,0,0,1510,1,0,1,0,0,1,27,165,2627,Pass
0,1,1,11,0,6,2,0,0,264,133,28,0,1,0,1539,0,1150,0,0,1793,0,0,0,1,0,2,41,190,4952,Distinction
0,1,0,8,2,5,2,0,1,23,16,0,1,1,0,175,3,20,0,1,77,1,0,0,0,0,1,3,16,323,Withdrawn
0,1,1,8,2,7,2,0,1,161,64,8,0,1,0,1660,1,946,0,0,297,2,0,0,0,0,1,12,160,3154,Pass
0,1,1,11,0,6,2,0,0,405,186,12,0,1,0,2284,3,1758,0,0,1679,0,0,0,1,0,2,32,196,6363,Distinction
0,1,0,0,0,9,1,0,0,204,119,4,2,1,0,240,8,606,0,0,1206,0,0,1,0,0,2,18,156,2411,Pass
0,1,0,9,0,5,1,0,0,39,27,0,2,0,0,691,0,204,0,1,82,0,1,0,0,0,2,5,93,1054,Pass
0,1,1,5,1,4,1,0,0,112,39,1,1,0,0,18,0,306,2,0,647,0,0,0,0,0,1,17,121,1144,Pass
0,1,0,0,0,4,1,0,0,24,3,3,2,1,0,94,0,140,1,0,538,0,0,0,0,0,2,4,90,812,Pass
0,1,1,9,0,8,1,0,0,29,1,1,1,0,0,930,0,365,0,0,267,0,2,0,0,0,2,3,87,1601,Withdrawn
0,1,0,11,1,9,1,0,0,164,89,14,2,0,0,255,0,502,0,0,1568,0,0,1,1,0,1,22,161,2619,Pass
0,1,1,8,1,9,1,0,0,250,126,9,1,0,0,2253,15,944,0,0,1245,1,0,1,0,0,1,85,160,4931,Pass
0,1,0,3,2,3,1,0,1,45,2,20,2,0,0,106,1,336,0,0,1173,0,0,0,0,0,1,17,126,1704,Pass
0,1,1,6,1,8,2,0,0,164,27,1,0,1,0,222,0,302,0,1,539,0,1,0,0,0,1,20,134,1279,Pass
0,1,1,12,0,2,1,0,0,47,4,1,1,0,0,42,1,80,0,0,277,0,0,0,0,1,2,2,50,458,Withdrawn
0,1,1,11,0,7,1,0,0,8,0,1,1,0,0,42,0,28,0,0,18,1,0,0,1,0,2,2,34,104,Fail
0,1,0,1,1,3,1,0,0,32,5,0,2,0,1,103,3,156,0,0,343,0,0,0,0,0,1,10,91,656,Pass
0,1,0,12,0,1,1,0,0,91,81,9,2,0,0,214,3,342,0,0,888,0,0,0,0,1,2,19,107,1652,Fail
0,1,1,9,0,9,1,0,0,10,4,1,1,0,0,55,0,20,0,0,63,0,1,1,0,0,2,1,16,159,Withdrawn
0,1,1,11,1,4,1,0,0,111,78,27,1,0,0,1098,0,777,1,0,1138,0,0,0,1,0,1,12,150,3245,Pass
0,1,0,0,2,4,1,1,1,59,20,2,2,1,0,224,3,243,1,0,380,0,0,0,0,1,0,9,81,946,Fail
0,1,1,3,0,7,1,0,0,117,62,5,1,0,0,784,1,503,0,0,1734,1,0,0,0,0,2,5,130,3215,Pass
0,1,0,7,2,8,1,0,1,106,77,12,2,0,0,1974,0,506,0,0,830,0,1,0,0,0,1,9,140,3519,Pass
0,1,1,3,2,9,1,0,1,53,1,1,1,0,0,10,2,56,0,0,338,0,0,1,0,0,1,14,47,479,Pass
0,1,1,8,1,9,1,0,0,51,3,3,1,0,0,42,8,130,0,0,442,1,0,1,0,0,1,10,53,693,Fail
0,1,1,5,0,6,1,0,0,226,142,18,1,0,0,2222,0,912,1,0,1158,0,0,0,0,0,2,63,189,4745,Distinction
0,1,1,11,0,3,1,0,0,104,56,9,1,0,0,2073,3,902,0,0,850,0,0,0,1,0,2,7,168,4008,Pass
0,1,0,5,2,5,1,0,1,54,27,0,2,0,0,35,0,73,1,1,110,0,0,0,0,0,1,7,25,312,Withdrawn
0,1,0,6,1,4,1,0,0,167,104,4,2,0,0,682,0,506,1,1,919,0,0,0,0,0,1,37,152,2424,Pass
0,1,1,0,0,6,1,0,0,167,27,1,1,1,0,221,6,177,0,0,832,0,0,0,0,0,2,39,116,1474,Pass
0,1,1,8,2,3,1,0,1,58,38,1,1,0,0,841,0,287,0,0,623,1,0,0,0,0,1,20,73,1872,Withdrawn
0,1,0,6,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,7,7,Withdrawn
0,1,1,7,1,7,2,0,0,82,26,2,0,1,0,1428,0,1037,0,0,3104,1,0,0,0,0,1,48,157,5730,Pass
0,1,1,2,1,0,1,0,0,59,34,6,1,0,0,307,0,183,0,0,626,0,0,0,1,0,1,11,93,1229,Pass
0,1,1,6,0,3,1,0,0,38,4,1,1,0,0,18,0,63,0,1,196,0,0,0,0,0,2,4,56,328,Pass
0,1,1,9,2,4,1,0,1,203,60,1,1,0,0,3271,0,1366,1,0,1045,0,1,0,0,0,1,20,162,5971,Pass
0,1,1,9,2,4,1,1,1,55,1,12,1,0,0,3208,0,1312,1,2,965,0,1,0,0,1,0,10,129,5570,Pass
0,1,1,12,0,5,1,0,0,73,8,6,1,0,0,567,0,335,0,1,525,0,0,0,0,1,2,17,113,1536,Pass
0,1,0,8,0,7,1,1,0,76,42,0,2,0,0,19,0,183,0,0,396,2,0,0,0,1,1,7,107,729,Pass
0,1,0,1,0,8,0,0,0,67,15,12,1,0,1,149,4,304,0,0,3151,0,1,0,0,0,2,5,125,3712,Pass
0,1,1,8,0,9,1,0,0,48,20,9,1,0,0,368,0,343,0,0,666,1,0,1,0,0,2,4,122,1463,Pass
0,1,0,0,2,4,1,1,1,32,7,0,2,1,0,59,0,112,1,0,93,0,0,0,0,1,0,3,70,312,Pass
0,1,1,11,2,0,1,0,1,431,287,13,1,0,1,4081,4,3211,0,0,1528,0,0,0,1,0,1,35,181,9595,Withdrawn
0,1,1,2,2,5,1,0,1,60,8,2,1,0,0,3,0,211,0,1,707,0,0,0,0,0,1,10,80,1005,Pass
0,1,0,0,0,9,0,1,0,143,77,17,1,1,0,48,0,265,0,0,651,0,0,1,0,1,1,7,118,1213,Pass
0,1,1,5,2,3,1,0,1,32,4,1,1,0,0,62,0,86,1,0,137,0,0,0,0,0,1,10,64,336,Pass
0,1,0,9,2,7,1,0,1,187,19,2,2,0,0,141,0,355,0,0,748,1,1,0,0,0,1,42,105,1500,Pass
0,1,0,0,0,6,0,0,0,96,56,18,1,1,0,554,0,356,0,0,845,0,0,0,0,0,2,9,154,1938,Fail
0,1,1,3,0,3,1,1,0,153,77,1,1,0,0,6,2,447,0,0,744,0,0,0,0,1,1,3,53,1436,Withdrawn
0,1,0,3,2,3,1,0,1,86,58,0,2,0,0,58,1,127,0,0,197,0,0,0,0,0,1,7,81,538,Withdrawn
0,1,0,8,0,9,1,0,0,58,23,11,2,0,0,328,0,188,0,0,401,1,0,1,0,0,2,8,113,1023,Pass
0,1,0,11,0,0,0,0,0,76,34,1,1,0,1,26,0,134,0,0,191,0,0,0,1,0,2,4,85,471,Pass
0,1,0,9,2,5,1,0,1,92,26,0,2,0,0,347,0,234,0,1,880,0,1,0,0,0,1,3,85,1588,Fail
0,1,1,11,2,0,1,0,1,50,24,1,1,0,1,19,0,113,0,0,298,0,0,0,1,0,1,6,69,516,Pass
0,1,0,5,2,8,1,0,1,130,47,15,2,0,0,1055,5,725,1,0,2009,0,1,0,0,0,1,28,165,4020,Distinction
0,1,1,3,0,5,1,0,0,236,130,8,1,0,0,56,1,129,0,1,590,0,0,0,0,0,2,11,98,1165,Withdrawn
0,1,0,8,2,7,1,0,1,175,112,0,2,0,0,34,0,312,0,1,899,2,0,0,0,0,1,18,116,1557,Pass
0,1,1,5,1,2,2,0,0,101,3,31,0,1,0,276,1,386,1,0,1220,0,0,0,0,0,1,15,137,2036,Pass
0,1,1,6,0,7,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,9,9,Withdrawn
0,1,0,12,0,4,0,0,0,87,24,8,1,0,0,916,0,515,1,0,1237,0,0,0,0,1,2,9,133,2801,Pass
0,1,0,11,2,8,0,1,1,56,32,1,1,0,0,243,1,137,0,0,769,0,1,0,1,1,0,4,93,1248,Pass
0,1,0,5,0,4,0,0,0,19,4,1,1,0,0,52,0,17,2,0,96,0,0,0,0,0,2,1,25,195,Fail
0,1,0,12,0,3,1,0,0,42,5,12,2,0,0,362,0,177,0,2,506,0,0,0,0,1,2,11,128,1122,Pass
0,1,0,3,0,7,1,0,0,85,36,11,2,0,0,1896,1,454,0,0,956,1,0,0,0,0,2,19,158,3463,Pass
0,1,0,0,0,5,1,0,0,168,41,0,2,1,0,126,0,225,0,1,401,0,0,0,0,0,2,13,109,980,Pass
0,1,0,5,1,3,1,0,0,73,40,3,2,0,0,260,0,209,1,0,571,0,0,0,0,0,1,6,127,1166,Pass
0,1,1,6,0,2,0,0,0,75,31,2,0,0,0,215,1,188,0,1,256,0,0,0,0,0,2,15,122,786,Pass
0,1,0,11,0,1,1,0,0,312,214,41,2,0,0,903,0,564,0,0,770,0,0,0,1,0,2,42,180,2851,Pass
0,1,0,8,0,8,1,0,0,79,20,5,2,0,0,515,1,331,0,1,1126,1,1,0,0,0,2,12,92,2096,Withdrawn
0,1,0,1,0,2,0,0,0,99,39,21,1,0,1,505,1,283,0,0,466,0,0,0,0,0,2,22,139,1440,Pass
0,1,1,8,2,3,1,0,1,20,3,1,1,0,0,0,0,41,0,0,72,1,0,0,0,0,1,6,48,147,Pass
0,1,1,8,0,9,0,0,0,17,0,2,0,0,0,4,0,33,0,0,53,1,0,1,0,0,2,7,41,120,Pass
0,1,0,1,1,2,1,0,0,43,26,0,2,0,1,191,2,125,0,1,532,0,0,0,0,0,1,11,85,935,Withdrawn
0,1,0,0,2,4,1,0,1,77,36,0,2,1,0,31,0,104,1,0,185,0,0,0,0,0,1,6,72,445,Pass
0,1,0,3,2,4,0,0,1,78,26,1,1,0,0,121,1,84,1,0,271,0,0,0,0,0,1,11,56,597,Distinction
0,1,1,12,2,2,1,0,1,113,88,15,1,0,0,209,1,430,0,0,697,0,0,0,0,1,1,8,132,1565,Fail
0,1,0,12,0,6,0,0,0,70,16,1,1,0,0,1,0,80,0,0,239,0,0,0,0,1,2,4,62,415,Fail
0,1,0,4,1,1,0,0,0,166,22,5,1,0,0,108,1,274,0,0,640,0,0,0,1,0,1,74,123,1293,Fail
0,1,0,0,0,7,0,0,0,17,1,2,1,1,0,0,0,30,0,0,55,1,0,0,0,0,2,4,27,114,Withdrawn
0,1,0,6,1,9,0,1,0,275,96,9,1,0,0,3048,0,1203,0,1,1379,0,0,1,0,1,0,47,196,6061,Pass
0,1,0,0,0,8,0,0,0,157,105,7,1,1,0,31,0,357,0,0,1268,0,1,0,0,0,2,21,147,1951,Pass
0,1,0,3,2,7,1,0,1,130,72,0,2,0,0,601,1,176,0,0,605,1,0,0,0,0,1,2,117,1592,Pass
0,1,0,1,0,2,0,0,0,28,7,9,1,0,1,103,1,145,0,0,250,0,0,0,0,0,2,13,77,560,Pass
0,1,1,8,0,9,0,0,0,48,17,2,0,0,0,286,0,122,0,0,339,1,0,1,0,0,2,5,69,823,Withdrawn
0,1,0,8,0,8,0,0,0,37,15,5,1,0,0,82,0,65,0,0,188,1,1,0,0,0,2,3,45,400,Fail
0,1,1,6,1,2,0,0,0,30,1,2,0,0,0,69,1,105,0,1,794,0,0,0,0,0,1,4,45,1008,Withdrawn
0,1,1,9,2,5,1,0,1,120,35,38,1,0,0,201,9,563,0,1,1482,0,1,0,0,0,1,13,143,2466,Distinction
0,1,0,8,0,8,1,0,0,265,167,14,2,0,0,168,0,411,0,0,1028,1,1,0,0,0,2,7,145,2066,Pass
0,1,1,3,0,1,1,1,0,77,17,1,1,0,0,33,1,84,0,0,274,0,0,0,0,1,1,5,44,495,Withdrawn
0,1,0,4,0,3,0,0,0,177,67,29,1,0,0,508,0,396,0,0,1119,0,0,0,0,0,2,11,157,2310,Pass
0,1,0,1,0,3,0,0,0,44,5,1,1,0,1,128,1,112,0,0,214,0,0,0,0,0,2,74,73,583,Pass
0,1,1,6,2,8,1,0,1,29,5,1,1,0,0,5,0,44,0,1,66,0,1,0,0,0,1,3,34,158,Fail
0,1,1,8,2,8,1,0,1,82,36,1,1,0,0,103,0,205,0,0,871,1,1,0,0,0,1,9,115,1312,Pass
0,1,1,3,2,8,1,0,1,524,397,6,1,0,0,286,1,1099,0,0,1366,0,1,0,0,0,1,13,162,3696,Pass
0,1,1,6,1,9,2,0,0,41,1,5,0,1,0,355,0,411,0,1,1941,0,0,1,0,0,1,10,122,2768,Pass
0,1,1,8,1,7,2,0,0,75,40,1,0,1,0,142,0,126,0,0,455,2,0,0,0,0,1,3,68,846,Fail
0,1,0,12,2,2,1,0,1,76,9,0,2,0,0,136,1,112,0,1,142,0,0,0,0,1,1,9,78,491,Fail
0,1,0,6,1,5,2,0,0,69,5,1,1,1,0,654,3,412,0,2,363,0,0,0,0,0,1,36,111,1548,Withdrawn
0,1,1,5,0,4,0,0,0,21,3,2,0,0,0,23,0,62,2,0,149,0,0,0,0,0,2,2,65,266,Pass
0,1,1,10,2,8,1,0,1,27,0,3,1,0,0,439,0,270,0,0,419,0,1,1,0,0,1,2,96,1165,Pass
0,1,1,8,2,9,0,0,1,33,0,7,0,0,0,455,0,256,0,0,575,1,0,1,0,0,1,8,92,1338,Pass
0,1,0,0,1,9,0,0,0,83,1,1,1,1,0,554,0,526,0,0,392,0,0,1,0,0,1,16,117,1577,Pass
0,1,0,5,2,4,0,0,1,211,50,15,1,0,0,491,0,475,2,0,1463,0,0,0,0,0,1,51,156,2761,Pass
0,1,1,7,1,4,1,0,0,95,59,8,1,0,0,996,0,823,1,0,792,0,0,0,0,0,1,10,166,2786,Pass
0,1,1,1,0,9,0,0,0,53,8,7,0,0,1,458,0,248,0,0,554,0,0,1,0,0,2,11,116,1343,Pass
0,1,0,3,2,1,0,0,1,83,38,5,1,0,0,414,1,207,0,0,203,0,0,0,0,0,1,9,95,963,Pass
0,1,1,5,0,2,2,0,0,19,0,1,0,1,0,20,1,129,1,0,189,0,0,0,0,0,2,6,73,369,Pass
0,1,0,5,1,6,1,0,0,65,48,0,2,0,0,178,0,208,1,0,356,0,0,0,0,0,1,11,102,870,Pass
0,1,0,0,0,8,0,0,0,67,19,1,1,1,0,136,0,191,0,0,646,0,1,0,0,0,2,17,101,1082,Pass
0,1,1,8,1,9,2,0,0,100,64,3,0,1,0,227,0,233,0,0,307,1,0,1,0,0,1,10,119,948,Distinction
0,1,0,11,2,4,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,7,7,Withdrawn
0,1,0,4,1,1,1,0,0,273,232,35,2,0,0,284,0,561,0,0,990,0,0,0,1,0,1,34,151,2413,Pass
0,1,0,8,2,9,0,0,1,82,39,5,1,0,0,21,0,220,0,0,794,1,0,1,0,0,1,6,132,1172,Pass
0,1,0,8,1,8,1,0,0,37,8,0,2,0,0,114,0,70,0,0,256,1,1,0,0,0,1,8,37,498,Withdrawn
0,1,0,8,1,9,1,0,0,117,67,7,2,0,0,1405,0,622,0,0,1284,1,0,1,0,0,1,5,163,3512,Pass
0,1,1,12,1,8,2,0,0,108,15,12,0,1,0,2608,2,1504,0,0,1674,0,1,0,0,1,1,33,166,5960,Pass
0,1,1,9,2,3,0,0,1,21,0,3,0,0,0,60,0,79,0,0,234,0,1,0,0,0,1,7,66,407,Pass
0,1,1,0,0,7,0,0,0,44,6,2,0,1,0,0,0,42,0,0,136,1,0,0,0,0,2,9,37,243,Pass
0,1,0,8,0,8,0,0,0,143,51,13,1,0,0,311,1,315,0,0,611,1,1,0,0,0,2,12,133,1462,Pass
0,1,0,8,0,9,1,0,0,37,8,1,2,0,0,147,1,166,0,0,819,1,0,1,0,0,2,9,107,1194,Pass
0,1,1,8,0,9,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,8,8,Withdrawn
0,1,1,2,1,0,1,0,0,98,39,1,1,0,0,159,0,163,0,0,413,0,0,0,1,0,1,9,118,885,Pass
0,1,1,12,2,7,1,0,1,47,10,8,1,0,0,68,0,298,0,0,1198,1,0,0,0,1,1,7,99,1641,Pass
0,1,1,5,0,7,0,0,0,8,5,2,0,0,0,4,0,29,1,0,81,1,0,0,0,0,2,2,21,135,Withdrawn
0,1,0,11,0,1,0,1,0,79,35,11,1,0,0,123,0,288,0,0,486,0,0,0,1,1,1,10,138,1036,Pass
0,1,0,0,2,8,1,0,1,104,77,8,2,1,0,803,0,429,0,0,814,0,1,0,0,0,1,11,161,2252,Pass
0,1,0,9,0,5,0,0,0,61,40,6,1,0,0,166,0,234,0,1,914,0,1,0,0,0,2,1,87,1427,Pass
0,1,0,0,0,8,1,0,0,44,9,12,2,1,0,195,0,407,0,0,964,0,1,0,0,0,2,5,119,1642,Pass
0,1,0,6,0,3,0,0,0,102,61,6,1,0,0,141,0,230,0,1,571,0,0,0,0,0,2,11,98,1126,Pass
0,1,1,11,0,2,0,0,0,37,13,2,0,0,0,59,1,92,0,0,287,0,0,0,1,0,2,5,58,499,Pass
0,1,0,1,0,9,0,0,0,53,0,1,1,0,1,61,0,68,0,0,214,0,0,1,0,0,2,17,78,419,Pass
0,1,0,3,2,1,1,0,1,65,24,0,2,0,0,26,1,148,0,0,693,0,0,0,0,0,1,2,92,963,Pass
0,1,0,12,0,8,0,0,0,81,42,4,1,0,0,86,0,171,0,0,917,0,1,0,0,1,2,9,105,1315,Pass
0,1,1,11,0,4,0,1,0,6,0,2,0,0,0,0,0,1,1,0,3,0,0,0,1,1,1,1,11,17,Fail
0,1,1,1,0,1,0,0,0,41,5,2,0,0,1,314,1,141,0,0,180,0,0,0,0,0,2,5,71,692,Pass
0,1,0,5,0,9,1,0,0,102,60,3,2,0,0,679,0,364,1,0,423,0,0,1,0,0,2,117,149,1754,Pass
0,1,1,7,2,3,1,0,1,128,55,6,1,0,0,374,0,413,0,0,742,0,0,0,0,0,1,10,144,1731,Pass
0,1,1,1,2,5,1,0,1,273,229,10,1,0,1,705,0,901,0,1,1087,0,0,0,0,0,1,11,174,3221,Pass
0,1,0,9,0,8,1,0,0,71,3,8,2,0,0,664,2,511,0,0,577,0,2,0,0,0,2,44,129,1886,Pass
0,1,0,9,0,4,0,0,0,74,11,1,1,0,0,243,0,359,1,0,610,0,1,0,0,0,2,39,136,1342,Pass
0,1,1,0,2,6,1,0,1,157,106,15,1,1,0,2001,0,1117,0,0,1909,0,0,0,0,0,1,80,191,5389,Distinction
0,1,1,3,0,0,1,0,0,90,41,23,1,0,1,24,1,116,0,0,219,0,0,0,0,0,2,15,91,533,Pass
0,1,1,7,1,9,1,0,0,55,22,10,1,0,0,60,0,166,0,0,436,0,0,1,0,0,1,8,108,760,Pass
0,1,1,5,0,9,0,0,0,88,9,4,0,0,0,20,0,97,1,0,265,0,0,1,0,0,2,25,68,512,Pass
0,1,1,12,0,9,0,0,0,59,11,2,0,0,0,16,0,58,0,0,68,0,0,1,0,1,2,3,53,221,Fail
0,1,1,3,1,2,2,0,0,273,142,13,0,1,0,43,2,433,0,0,2282,0,0,0,0,0,1,13,143,3203,Pass
0,1,0,4,1,1,0,0,0,56,9,1,1,0,0,74,0,60,0,0,33,0,0,0,0,0,1,13,54,248,Fail
0,1,0,8,0,8,0,0,0,146,102,1,1,0,0,323,0,339,0,0,1054,1,1,0,0,0,2,15,135,1985,Pass
0,1,0,1,2,3,0,0,1,60,7,18,1,0,1,408,0,703,0,0,1195,0,0,0,0,0,1,10,143,2405,Pass
0,1,1,0,0,1,0,0,0,18,0,2,0,1,0,1,4,16,0,0,170,0,0,0,0,0,2,4,25,218,Pass
0,1,1,0,0,4,1,0,0,265,161,9,1,1,0,1639,0,691,1,0,657,0,0,0,0,0,2,41,190,3468,Distinction
0,1,0,11,0,5,0,0,0,142,35,8,1,0,0,145,66,456,0,2,1018,0,0,0,1,0,2,49,167,1925,Distinction
0,1,1,8,0,4,1,0,0,46,2,1,1,0,0,45,2,156,1,0,129,1,0,0,0,0,2,31,101,417,Pass
0,1,1,0,0,7,1,0,0,173,68,1,1,1,0,2205,0,994,0,0,296,1,0,0,0,0,2,57,170,3799,Pass
0,1,1,1,2,6,0,0,1,35,5,2,0,0,1,196,0,145,0,0,278,0,0,0,0,0,1,8,74,672,Pass
0,3,1,6,1,8,2,0,0,113,121,22,0,1,0,305,0,391,0,1,1306,0,1,0,0,0,1,17,147,2279,Pass
0,3,0,8,2,6,0,0,1,26,9,1,1,0,0,153,0,116,0,1,142,1,0,0,0,0,1,4,88,456,Pass
0,3,0,0,0,6,1,0,0,194,131,8,2,1,0,107,0,407,0,0,893,0,0,0,0,0,2,4,129,1749,Distinction
0,3,1,12,2,4,1,0,1,137,99,8,1,0,0,216,0,314,1,5,414,0,0,0,0,1,1,12,145,1210,Pass
0,3,0,9,0,4,0,0,0,25,2,1,1,0,0,166,0,50,1,0,93,0,1,0,0,0,2,3,41,345,Pass
0,3,1,4,1,3,1,0,0,36,2,1,1,0,0,70,0,69,0,1,60,0,0,0,0,0,1,22,72,263,Pass
0,3,0,12,2,0,1,0,1,135,86,4,2,0,1,1318,0,651,0,0,1222,0,0,0,0,1,1,13,163,3435,Pass
0,3,0,11,0,6,0,0,0,86,47,1,1,0,0,234,0,198,0,0,433,0,0,0,1,0,2,10,122,1013,Pass
0,3,1,0,1,9,2,0,0,69,7,11,0,2,0,82,0,388,0,0,1275,0,0,1,0,0,1,23,119,1859,Pass
0,3,0,10,0,7,0,0,0,126,34,1,1,0,0,41,0,270,0,1,519,1,0,1,0,0,2,11,109,1008,Pass
0,3,0,1,0,1,0,0,0,78,16,8,1,0,1,42,1,138,0,0,334,0,0,0,0,0,2,7,89,628,Pass
0,3,1,7,0,8,1,0,0,50,15,1,1,0,0,145,0,143,0,0,339,0,1,0,0,0,2,11,108,708,Pass
0,3,0,0,0,7,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,2,1,8,9,Fail
0,3,0,6,1,4,0,0,0,211,147,19,1,0,0,2192,0,1312,1,1,1839,0,0,0,0,0,1,24,188,5748,Pass
0,3,1,5,0,4,0,0,0,45,16,2,0,0,0,70,0,146,2,0,473,0,0,0,0,0,2,14,92,770,Pass
0,3,1,8,2,8,1,0,1,52,25,15,1,0,0,32,0,167,0,0,1226,1,1,0,0,0,1,1,80,1523,Withdrawn
0,3,0,9,2,3,0,0,1,65,26,1,1,0,0,162,0,113,0,0,243,0,1,0,0,0,1,8,69,622,Pass
0,3,1,6,0,5,1,0,0,45,19,1,1,0,0,167,0,161,0,2,138,0,0,0,0,0,2,8,117,544,Pass
0,3,1,3,2,8,1,0,1,209,103,22,1,0,0,160,1,589,0,0,915,0,1,0,0,0,1,28,138,2031,Pass
0,3,1,7,2,1,1,0,1,61,23,2,1,0,0,3,0,103,0,0,212,0,0,0,0,0,1,1,61,408,Withdrawn
0,3,1,8,2,7,1,0,1,103,35,1,1,0,0,121,0,189,0,0,330,2,0,0,0,0,1,6,97,790,Pass
0,3,1,7,2,9,0,0,1,17,2,2,0,0,0,33,0,58,0,0,83,0,0,1,0,0,1,1,30,199,Withdrawn
0,3,0,0,2,6,1,0,1,68,24,5,2,1,0,569,0,303,0,0,365,0,0,0,0,0,1,36,132,1375,Pass
0,3,0,3,1,2,0,0,0,225,116,14,1,0,0,911,2,731,0,0,929,0,0,0,0,0,1,13,175,2943,Pass
0,3,1,3,1,8,2,0,0,65,6,1,0,1,0,296,1,262,0,0,511,0,1,0,0,0,1,13,96,1158,Pass
0,3,0,8,1,9,0,0,0,79,53,8,1,0,0,874,0,435,0,0,1101,1,0,1,0,0,1,9,147,2563,Pass
0,3,1,10,0,4,0,0,0,19,1,2,0,0,0,18,0,30,1,0,48,0,0,1,0,0,2,13,21,135,Fail
0,3,0,3,0,4,1,0,0,126,65,2,2,0,0,22,1,280,1,0,997,0,0,0,0,0,2,63,105,1561,Pass
0,3,0,9,0,6,1,0,0,136,82,7,2,0,0,302,0,368,0,0,979,0,1,0,0,0,2,8,109,1887,Withdrawn
0,3,0,9,0,4,1,0,0,111,59,13,2,0,0,34,0,238,1,0,1699,0,1,0,0,0,2,22,121,2182,Pass
0,3,0,7,0,6,0,0,0,176,76,1,1,0,0,387,0,525,0,3,613,0,0,0,0,0,2,31,151,1815,Distinction
0,3,1,8,1,7,1,0,0,78,31,9,1,0,0,533,0,296,0,0,829,2,0,0,0,0,1,6,134,1786,Pass
0,3,1,11,0,5,0,0,0,8,0,23,0,0,0,3,0,144,0,1,645,0,0,0,1,0,2,2,55,829,Withdrawn
0,3,0,0,0,6,1,0,0,197,114,3,2,1,0,132,0,424,0,0,581,0,0,0,0,0,2,40,140,1496,Pass
0,3,0,8,0,7,1,0,0,64,26,14,2,0,0,47,0,112,0,0,624,2,0,0,0,0,2,8,100,901,Pass
0,3,1,7,0,1,0,0,0,22,6,2,0,0,0,22,0,33,0,0,119,0,0,0,0,0,2,8,38,214,Pass
0,3,1,0,0,9,1,0,0,4,0,1,1,1,0,9,0,13,0,0,1,0,0,1,0,0,2,0,18,33,Pass
0,3,0,8,0,7,1,0,0,147,91,3,2,0,0,1405,0,685,0,0,1136,2,0,0,0,0,2,3,160,3476,Pass
0,3,1,4,2,0,0,0,1,51,17,2,0,0,1,32,0,107,0,0,209,0,0,0,0,0,1,7,88,428,Pass
0,3,0,0,2,2,0,0,1,1,0,1,1,1,0,0,1,2,0,0,4,0,0,0,0,0,1,1,10,14,Withdrawn
